,city,country,date.utc,location,parameter,value,unit
4412,London,GB,2019-05-16 15:00:00+00:00,London Westminster,no2,26.0,µg/m³
4413,London,GB,2019-05-16 14:00:00+00:00,London Westminster,no2,27.0,µg/m³
4414,London,GB,2019-05-16 13:00:00+00:00,London Westminster,no2,27.0,µg/m³
4415,London,GB,2019-05-16 12:00:00+00:00,London Westminster,no2,30.0,µg/m³
4416,London,GB,2019-05-16 11:00:00+00:00,London Westminster,no2,33.0,µg/m³
4417,London,GB,2019-05-16 10:00:00+00:00,London Westminster,no2,31.0,µg/m³
4418,London,GB,2019-05-16 09:00:00+00:00,London Westminster,no2,32.0,µg/m³
4419,London,GB,2019-05-16 08:00:00+00:00,London Westminster,no2,33.0,µg/m³
4420,London,GB,2019-05-16 07:00:00+00:00,London Westminster,no2,34.0,µg/m³
4421,London,GB,2019-05-16 06:00:00+00:00,London Westminster,no2,33.0,µg/m³
4422,London,GB,2019-05-16 05:00:00+00:00,London Westminster,no2,26.0,µg/m³
4423,London,GB,2019-05-16 04:00:00+00:00,London Westminster,no2,26.0,µg/m³
4424,London,GB,2019-05-16 03:00:00+00:00,London Westminster,no2,28.0,µg/m³
4425,London,GB,2019-05-16 02:00:00+00:00,London Westminster,no2,28.0,µg/m³
4426,London,GB,2019-05-16 01:00:00+00:00,London Westminster,no2,33.0,µg/m³
4427,London,GB,2019-05-16 00:00:00+00:00,London Westminster,no2,33.0,µg/m³
4428,London,GB,2019-05-15 23:00:00+00:00,London Westminster,no2,33.0,µg/m³
4429,London,GB,2019-05-15 22:00:00+00:00,London Westminster,no2,33.0,µg/m³
4430,London,GB,2019-05-15 21:00:00+00:00,London Westminster,no2,32.0,µg/m³
4431,London,GB,2019-05-15 20:00:00+00:00,London Westminster,no2,31.0,µg/m³
4432,London,GB,2019-05-15 19:00:00+00:00,London Westminster,no2,33.0,µg/m³
4433,London,GB,2019-05-15 18:00:00+00:00,London Westminster,no2,35.0,µg/m³
4434,London,GB,2019-05-15 17:00:00+00:00,London Westminster,no2,33.0,µg/m³
4435,London,GB,2019-05-15 16:00:00+00:00,London Westminster,no2,38.0,µg/m³
4436,London,GB,2019-05-15 15:00:00+00:00,London Westminster,no2,38.0,µg/m³
4437,London,GB,2019-05-15 14:00:00+00:00,London Westminster,no2,30.0,µg/m³
4438,London,GB,2019-05-15 13:00:00+00:00,London Westminster,no2,31.0,µg/m³
4439,London,GB,2019-05-15 12:00:00+00:00,London Westminster,no2,30.0,µg/m³
4440,London,GB,2019-05-15 11:00:00+00:00,London Westminster,no2,35.0,µg/m³
4441,London,GB,2019-05-15 10:00:00+00:00,London Westminster,no2,36.0,µg/m³
4442,London,GB,2019-05-15 09:00:00+00:00,London Westminster,no2,35.0,µg/m³
4443,London,GB,2019-05-15 08:00:00+00:00,London Westminster,no2,34.0,µg/m³
4444,London,GB,2019-05-15 07:00:00+00:00,London Westminster,no2,33.0,µg/m³
4445,London,GB,2019-05-15 06:00:00+00:00,London Westminster,no2,33.0,µg/m³
4446,London,GB,2019-05-15 05:00:00+00:00,London Westminster,no2,25.0,µg/m³
4447,London,GB,2019-05-15 04:00:00+00:00,London Westminster,no2,25.0,µg/m³
4448,London,GB,2019-05-15 03:00:00+00:00,London Westminster,no2,22.0,µg/m³
4449,London,GB,2019-05-15 02:00:00+00:00,London Westminster,no2,22.0,µg/m³
4450,London,GB,2019-05-15 00:00:00+00:00,London Westminster,no2,22.0,µg/m³
4451,London,GB,2019-05-14 23:00:00+00:00,London Westminster,no2,26.0,µg/m³
4452,London,GB,2019-05-14 22:00:00+00:00,London Westminster,no2,26.0,µg/m³
4453,London,GB,2019-05-14 21:00:00+00:00,London Westminster,no2,25.0,µg/m³
4454,London,GB,2019-05-14 20:00:00+00:00,London Westminster,no2,27.0,µg/m³
4455,London,GB,2019-05-14 19:00:00+00:00,London Westminster,no2,28.0,µg/m³
4456,London,GB,2019-05-14 18:00:00+00:00,London Westminster,no2,30.0,µg/m³
4457,London,GB,2019-05-14 17:00:00+00:00,London Westminster,no2,33.0,µg/m³
4458,London,GB,2019-05-14 16:00:00+00:00,London Westminster,no2,32.0,µg/m³
4459,London,GB,2019-05-14 15:00:00+00:00,London Westminster,no2,29.0,µg/m³
4460,London,GB,2019-05-14 14:00:00+00:00,London Westminster,no2,25.0,µg/m³
4461,London,GB,2019-05-14 13:00:00+00:00,London Westminster,no2,25.0,µg/m³
4462,London,GB,2019-05-14 12:00:00+00:00,London Westminster,no2,25.0,µg/m³
4463,London,GB,2019-05-14 11:00:00+00:00,London Westminster,no2,27.0,µg/m³
4464,London,GB,2019-05-14 10:00:00+00:00,London Westminster,no2,31.0,µg/m³
4465,London,GB,2019-05-14 09:00:00+00:00,London Westminster,no2,30.0,µg/m³
4466,London,GB,2019-05-14 08:00:00+00:00,London Westminster,no2,33.0,µg/m³
4467,London,GB,2019-05-14 07:00:00+00:00,London Westminster,no2,34.0,µg/m³
4468,London,GB,2019-05-14 06:00:00+00:00,London Westminster,no2,33.0,µg/m³
4469,London,GB,2019-05-14 05:00:00+00:00,London Westminster,no2,30.0,µg/m³
4470,London,GB,2019-05-14 04:00:00+00:00,London Westminster,no2,30.0,µg/m³
4471,London,GB,2019-05-14 03:00:00+00:00,London Westminster,no2,26.0,µg/m³
4472,London,GB,2019-05-14 02:00:00+00:00,London Westminster,no2,26.0,µg/m³
4473,London,GB,2019-05-14 01:00:00+00:00,London Westminster,no2,23.0,µg/m³
4474,London,GB,2019-05-14 00:00:00+00:00,London Westminster,no2,23.0,µg/m³
4475,London,GB,2019-05-13 23:00:00+00:00,London Westminster,no2,31.0,µg/m³
4476,London,GB,2019-05-13 22:00:00+00:00,London Westminster,no2,31.0,µg/m³
4477,London,GB,2019-05-13 21:00:00+00:00,London Westminster,no2,31.0,µg/m³
4478,London,GB,2019-05-13 20:00:00+00:00,London Westminster,no2,31.0,µg/m³
4479,London,GB,2019-05-13 19:00:00+00:00,London Westminster,no2,31.0,µg/m³
4480,London,GB,2019-05-13 18:00:00+00:00,London Westminster,no2,30.0,µg/m³
4481,London,GB,2019-05-13 17:00:00+00:00,London Westminster,no2,30.0,µg/m³
4482,London,GB,2019-05-13 16:00:00+00:00,London Westminster,no2,29.0,µg/m³
4483,London,GB,2019-05-13 15:00:00+00:00,London Westminster,no2,28.0,µg/m³
4484,London,GB,2019-05-13 14:00:00+00:00,London Westminster,no2,26.0,µg/m³
4485,London,GB,2019-05-13 13:00:00+00:00,London Westminster,no2,25.0,µg/m³
4486,London,GB,2019-05-13 12:00:00+00:00,London Westminster,no2,24.0,µg/m³
4487,London,GB,2019-05-13 11:00:00+00:00,London Westminster,no2,26.0,µg/m³
4488,London,GB,2019-05-13 10:00:00+00:00,London Westminster,no2,27.0,µg/m³
4489,London,GB,2019-05-13 09:00:00+00:00,London Westminster,no2,29.0,µg/m³
4490,London,GB,2019-05-13 08:00:00+00:00,London Westminster,no2,31.0,µg/m³
4491,London,GB,2019-05-13 07:00:00+00:00,London Westminster,no2,39.0,µg/m³
4492,London,GB,2019-05-13 06:00:00+00:00,London Westminster,no2,39.0,µg/m³
4493,London,GB,2019-05-13 05:00:00+00:00,London Westminster,no2,33.0,µg/m³
4494,London,GB,2019-05-13 04:00:00+00:00,London Westminster,no2,33.0,µg/m³
4495,London,GB,2019-05-13 03:00:00+00:00,London Westminster,no2,24.0,µg/m³
4496,London,GB,2019-05-13 02:00:00+00:00,London Westminster,no2,24.0,µg/m³
4497,London,GB,2019-05-13 01:00:00+00:00,London Westminster,no2,22.0,µg/m³
4498,London,GB,2019-05-13 00:00:00+00:00,London Westminster,no2,22.0,µg/m³
4499,London,GB,2019-05-12 23:00:00+00:00,London Westminster,no2,22.0,µg/m³
4500,London,GB,2019-05-12 22:00:00+00:00,London Westminster,no2,22.0,µg/m³
4501,London,GB,2019-05-12 21:00:00+00:00,London Westminster,no2,21.0,µg/m³
4502,London,GB,2019-05-12 20:00:00+00:00,London Westminster,no2,22.0,µg/m³
4503,London,GB,2019-05-12 19:00:00+00:00,London Westminster,no2,22.0,µg/m³
4504,London,GB,2019-05-12 18:00:00+00:00,London Westminster,no2,22.0,µg/m³
4505,London,GB,2019-05-12 17:00:00+00:00,London Westminster,no2,24.0,µg/m³
4506,London,GB,2019-05-12 16:00:00+00:00,London Westminster,no2,23.0,µg/m³
4507,London,GB,2019-05-12 15:00:00+00:00,London Westminster,no2,22.0,µg/m³
4508,London,GB,2019-05-12 14:00:00+00:00,London Westminster,no2,21.0,µg/m³
4509,London,GB,2019-05-12 13:00:00+00:00,London Westminster,no2,19.0,µg/m³
4510,London,GB,2019-05-12 12:00:00+00:00,London Westminster,no2,20.0,µg/m³
4511,London,GB,2019-05-12 11:00:00+00:00,London Westminster,no2,21.0,µg/m³
4512,London,GB,2019-05-12 10:00:00+00:00,London Westminster,no2,26.0,µg/m³
4513,London,GB,2019-05-12 09:00:00+00:00,London Westminster,no2,26.0,µg/m³
4514,London,GB,2019-05-12 08:00:00+00:00,London Westminster,no2,32.0,µg/m³
4515,London,GB,2019-05-12 07:00:00+00:00,London Westminster,no2,44.0,µg/m³
4516,London,GB,2019-05-12 06:00:00+00:00,London Westminster,no2,38.0,µg/m³
4517,London,GB,2019-05-12 05:00:00+00:00,London Westminster,no2,36.0,µg/m³
4518,London,GB,2019-05-12 04:00:00+00:00,London Westminster,no2,36.0,µg/m³
4519,London,GB,2019-05-12 03:00:00+00:00,London Westminster,no2,38.0,µg/m³
4520,London,GB,2019-05-12 02:00:00+00:00,London Westminster,no2,38.0,µg/m³
4521,London,GB,2019-05-12 01:00:00+00:00,London Westminster,no2,35.0,µg/m³
4522,London,GB,2019-05-12 00:00:00+00:00,London Westminster,no2,35.0,µg/m³
4523,London,GB,2019-05-11 23:00:00+00:00,London Westminster,no2,37.0,µg/m³
4524,London,GB,2019-05-11 22:00:00+00:00,London Westminster,no2,37.0,µg/m³
4525,London,GB,2019-05-11 21:00:00+00:00,London Westminster,no2,34.0,µg/m³
4526,London,GB,2019-05-11 20:00:00+00:00,London Westminster,no2,33.0,µg/m³
4527,London,GB,2019-05-11 19:00:00+00:00,London Westminster,no2,33.0,µg/m³
4528,London,GB,2019-05-11 18:00:00+00:00,London Westminster,no2,31.0,µg/m³
4529,London,GB,2019-05-11 17:00:00+00:00,London Westminster,no2,28.0,µg/m³
4530,London,GB,2019-05-11 16:00:00+00:00,London Westminster,no2,26.0,µg/m³
4531,London,GB,2019-05-11 15:00:00+00:00,London Westminster,no2,28.0,µg/m³
4532,London,GB,2019-05-11 09:00:00+00:00,London Westminster,no2,30.0,µg/m³
4533,London,GB,2019-05-11 08:00:00+00:00,London Westminster,no2,27.0,µg/m³
4534,London,GB,2019-05-11 07:00:00+00:00,London Westminster,no2,30.0,µg/m³
4535,London,GB,2019-05-11 06:00:00+00:00,London Westminster,no2,30.0,µg/m³
4536,London,GB,2019-05-11 05:00:00+00:00,London Westminster,no2,35.0,µg/m³
4537,London,GB,2019-05-11 04:00:00+00:00,London Westminster,no2,35.0,µg/m³
4538,London,GB,2019-05-11 03:00:00+00:00,London Westminster,no2,32.0,µg/m³
4539,London,GB,2019-05-11 02:00:00+00:00,London Westminster,no2,32.0,µg/m³
4540,London,GB,2019-05-11 01:00:00+00:00,London Westminster,no2,27.0,µg/m³
4541,London,GB,2019-05-11 00:00:00+00:00,London Westminster,no2,27.0,µg/m³
4542,London,GB,2019-05-10 23:00:00+00:00,London Westminster,no2,31.0,µg/m³
4543,London,GB,2019-05-10 22:00:00+00:00,London Westminster,no2,31.0,µg/m³
4544,London,GB,2019-05-10 21:00:00+00:00,London Westminster,no2,29.0,µg/m³
4545,London,GB,2019-05-10 20:00:00+00:00,London Westminster,no2,29.0,µg/m³
4546,London,GB,2019-05-10 19:00:00+00:00,London Westminster,no2,29.0,µg/m³
4547,London,GB,2019-05-10 18:00:00+00:00,London Westminster,no2,26.0,µg/m³
4548,London,GB,2019-05-10 17:00:00+00:00,London Westminster,no2,26.0,µg/m³
4549,London,GB,2019-05-10 16:00:00+00:00,London Westminster,no2,24.0,µg/m³
4550,London,GB,2019-05-10 15:00:00+00:00,London Westminster,no2,25.0,µg/m³
4551,London,GB,2019-05-10 14:00:00+00:00,London Westminster,no2,25.0,µg/m³
4552,London,GB,2019-05-10 13:00:00+00:00,London Westminster,no2,26.0,µg/m³
4553,London,GB,2019-05-10 12:00:00+00:00,London Westminster,no2,28.0,µg/m³
4554,London,GB,2019-05-10 11:00:00+00:00,London Westminster,no2,29.0,µg/m³
4555,London,GB,2019-05-10 10:00:00+00:00,London Westminster,no2,31.0,µg/m³
4556,London,GB,2019-05-10 09:00:00+00:00,London Westminster,no2,34.0,µg/m³
4557,London,GB,2019-05-10 08:00:00+00:00,London Westminster,no2,39.0,µg/m³
4558,London,GB,2019-05-10 07:00:00+00:00,London Westminster,no2,36.0,µg/m³
4559,London,GB,2019-05-10 06:00:00+00:00,London Westminster,no2,39.0,µg/m³
4560,London,GB,2019-05-10 05:00:00+00:00,London Westminster,no2,40.0,µg/m³
4561,London,GB,2019-05-10 04:00:00+00:00,London Westminster,no2,40.0,µg/m³
4562,London,GB,2019-05-10 03:00:00+00:00,London Westminster,no2,41.0,µg/m³
4563,London,GB,2019-05-10 02:00:00+00:00,London Westminster,no2,41.0,µg/m³
4564,London,GB,2019-05-10 01:00:00+00:00,London Westminster,no2,52.0,µg/m³
4565,London,GB,2019-05-10 00:00:00+00:00,London Westminster,no2,52.0,µg/m³
4566,London,GB,2019-05-09 23:00:00+00:00,London Westminster,no2,59.0,µg/m³
4567,London,GB,2019-05-09 22:00:00+00:00,London Westminster,no2,59.0,µg/m³
4568,London,GB,2019-05-09 21:00:00+00:00,London Westminster,no2,65.0,µg/m³
4569,London,GB,2019-05-09 20:00:00+00:00,London Westminster,no2,59.0,µg/m³
4570,London,GB,2019-05-09 19:00:00+00:00,London Westminster,no2,62.0,µg/m³
4571,London,GB,2019-05-09 18:00:00+00:00,London Westminster,no2,58.0,µg/m³
4572,London,GB,2019-05-09 17:00:00+00:00,London Westminster,no2,60.0,µg/m³
4573,London,GB,2019-05-09 16:00:00+00:00,London Westminster,no2,67.0,µg/m³
4574,London,GB,2019-05-09 15:00:00+00:00,London Westminster,no2,97.0,µg/m³
4575,London,GB,2019-05-09 14:00:00+00:00,London Westminster,no2,34.0,µg/m³
4576,London,GB,2019-05-09 13:00:00+00:00,London Westminster,no2,27.0,µg/m³
4577,London,GB,2019-05-09 12:00:00+00:00,London Westminster,no2,30.0,µg/m³
4578,London,GB,2019-05-09 11:00:00+00:00,London Westminster,no2,27.0,µg/m³
4579,London,GB,2019-05-09 10:00:00+00:00,London Westminster,no2,28.0,µg/m³
4580,London,GB,2019-05-09 09:00:00+00:00,London Westminster,no2,36.0,µg/m³
4581,London,GB,2019-05-09 08:00:00+00:00,London Westminster,no2,35.0,µg/m³
4582,London,GB,2019-05-09 07:00:00+00:00,London Westminster,no2,33.0,µg/m³
4583,London,GB,2019-05-09 06:00:00+00:00,London Westminster,no2,33.0,µg/m³
4584,London,GB,2019-05-09 05:00:00+00:00,London Westminster,no2,33.0,µg/m³
4585,London,GB,2019-05-09 04:00:00+00:00,London Westminster,no2,33.0,µg/m³
4586,London,GB,2019-05-09 03:00:00+00:00,London Westminster,no2,31.0,µg/m³
4587,London,GB,2019-05-09 02:00:00+00:00,London Westminster,no2,31.0,µg/m³
4588,London,GB,2019-05-09 00:00:00+00:00,London Westminster,no2,30.0,µg/m³
4589,London,GB,2019-05-08 23:00:00+00:00,London Westminster,no2,25.0,µg/m³
4590,London,GB,2019-05-08 21:00:00+00:00,London Westminster,no2,26.0,µg/m³
4591,London,GB,2019-05-08 20:00:00+00:00,London Westminster,no2,29.0,µg/m³
4592,London,GB,2019-05-08 19:00:00+00:00,London Westminster,no2,25.0,µg/m³
4593,London,GB,2019-05-08 18:00:00+00:00,London Westminster,no2,40.0,µg/m³
4594,London,GB,2019-05-08 17:00:00+00:00,London Westminster,no2,31.0,µg/m³
4595,London,GB,2019-05-08 16:00:00+00:00,London Westminster,no2,28.0,µg/m³
4596,London,GB,2019-05-08 15:00:00+00:00,London Westminster,no2,27.0,µg/m³
4597,London,GB,2019-05-08 14:00:00+00:00,London Westminster,no2,24.0,µg/m³
4598,London,GB,2019-05-08 13:00:00+00:00,London Westminster,no2,26.0,µg/m³
4599,London,GB,2019-05-08 12:00:00+00:00,London Westminster,no2,26.0,µg/m³
4600,London,GB,2019-05-08 11:00:00+00:00,London Westminster,no2,27.0,µg/m³
4601,London,GB,2019-05-08 10:00:00+00:00,London Westminster,no2,28.0,µg/m³
4602,London,GB,2019-05-08 09:00:00+00:00,London Westminster,no2,33.0,µg/m³
4603,London,GB,2019-05-08 08:00:00+00:00,London Westminster,no2,36.0,µg/m³
4604,London,GB,2019-05-08 07:00:00+00:00,London Westminster,no2,34.0,µg/m³
4605,London,GB,2019-05-08 06:00:00+00:00,London Westminster,no2,29.0,µg/m³
4606,London,GB,2019-05-08 05:00:00+00:00,London Westminster,no2,19.0,µg/m³
4607,London,GB,2019-05-08 04:00:00+00:00,London Westminster,no2,19.0,µg/m³
4608,London,GB,2019-05-08 03:00:00+00:00,London Westminster,no2,20.0,µg/m³
4609,London,GB,2019-05-08 02:00:00+00:00,London Westminster,no2,20.0,µg/m³
4610,London,GB,2019-05-08 01:00:00+00:00,London Westminster,no2,19.0,µg/m³
4611,London,GB,2019-05-08 00:00:00+00:00,London Westminster,no2,19.0,µg/m³
4612,London,GB,2019-05-07 23:00:00+00:00,London Westminster,no2,24.0,µg/m³
4613,London,GB,2019-05-07 21:00:00+00:00,London Westminster,no2,24.0,µg/m³
4614,London,GB,2019-05-07 20:00:00+00:00,London Westminster,no2,24.0,µg/m³
4615,London,GB,2019-05-07 19:00:00+00:00,London Westminster,no2,20.0,µg/m³
4616,London,GB,2019-05-07 18:00:00+00:00,London Westminster,no2,20.0,µg/m³
4617,London,GB,2019-05-07 17:00:00+00:00,London Westminster,no2,21.0,µg/m³
4618,London,GB,2019-05-07 16:00:00+00:00,London Westminster,no2,20.0,µg/m³
4619,London,GB,2019-05-07 15:00:00+00:00,London Westminster,no2,20.0,µg/m³
4620,London,GB,2019-05-07 14:00:00+00:00,London Westminster,no2,18.0,µg/m³
4621,London,GB,2019-05-07 13:00:00+00:00,London Westminster,no2,20.0,µg/m³
4622,London,GB,2019-05-07 12:00:00+00:00,London Westminster,no2,18.0,µg/m³
4623,London,GB,2019-05-07 11:00:00+00:00,London Westminster,no2,21.0,µg/m³
4624,London,GB,2019-05-07 10:00:00+00:00,London Westminster,no2,21.0,µg/m³
4625,London,GB,2019-05-07 09:00:00+00:00,London Westminster,no2,28.0,µg/m³
4626,London,GB,2019-05-07 08:00:00+00:00,London Westminster,no2,32.0,µg/m³
4627,London,GB,2019-05-07 07:00:00+00:00,London Westminster,no2,32.0,µg/m³
4628,London,GB,2019-05-07 06:00:00+00:00,London Westminster,no2,26.0,µg/m³
4629,London,GB,2019-05-07 04:00:00+00:00,London Westminster,no2,16.0,µg/m³
4630,London,GB,2019-05-07 03:00:00+00:00,London Westminster,no2,19.0,µg/m³
4631,London,GB,2019-05-07 02:00:00+00:00,London Westminster,no2,19.0,µg/m³
4632,London,GB,2019-05-07 01:00:00+00:00,London Westminster,no2,23.0,µg/m³
4633,London,GB,2019-05-06 23:00:00+00:00,London Westminster,no2,26.0,µg/m³
4634,London,GB,2019-05-06 22:00:00+00:00,London Westminster,no2,26.0,µg/m³
4635,London,GB,2019-05-06 21:00:00+00:00,London Westminster,no2,26.0,µg/m³
4636,London,GB,2019-05-06 20:00:00+00:00,London Westminster,no2,21.0,µg/m³
4637,London,GB,2019-05-06 19:00:00+00:00,London Westminster,no2,21.0,µg/m³
4638,London,GB,2019-05-06 18:00:00+00:00,London Westminster,no2,19.0,µg/m³
4639,London,GB,2019-05-06 17:00:00+00:00,London Westminster,no2,19.0,µg/m³
4640,London,GB,2019-05-06 16:00:00+00:00,London Westminster,no2,19.0,µg/m³
4641,London,GB,2019-05-06 15:00:00+00:00,London Westminster,no2,17.0,µg/m³
4642,London,GB,2019-05-06 14:00:00+00:00,London Westminster,no2,17.0,µg/m³
4643,London,GB,2019-05-06 13:00:00+00:00,London Westminster,no2,19.0,µg/m³
4644,London,GB,2019-05-06 12:00:00+00:00,London Westminster,no2,20.0,µg/m³
4645,London,GB,2019-05-06 11:00:00+00:00,London Westminster,no2,23.0,µg/m³
4646,London,GB,2019-05-06 10:00:00+00:00,London Westminster,no2,22.0,µg/m³
4647,London,GB,2019-05-06 09:00:00+00:00,London Westminster,no2,21.0,µg/m³
4648,London,GB,2019-05-06 08:00:00+00:00,London Westminster,no2,21.0,µg/m³
4649,London,GB,2019-05-06 07:00:00+00:00,London Westminster,no2,22.0,µg/m³
4650,London,GB,2019-05-06 06:00:00+00:00,London Westminster,no2,21.0,µg/m³
4651,London,GB,2019-05-06 05:00:00+00:00,London Westminster,no2,17.0,µg/m³
4652,London,GB,2019-05-06 04:00:00+00:00,London Westminster,no2,17.0,µg/m³
4653,London,GB,2019-05-06 03:00:00+00:00,London Westminster,no2,19.0,µg/m³
4654,London,GB,2019-05-06 02:00:00+00:00,London Westminster,no2,19.0,µg/m³
4655,London,GB,2019-05-06 01:00:00+00:00,London Westminster,no2,24.0,µg/m³
4656,London,GB,2019-05-06 00:00:00+00:00,London Westminster,no2,24.0,µg/m³
4657,London,GB,2019-05-05 23:00:00+00:00,London Westminster,no2,26.0,µg/m³
4658,London,GB,2019-05-05 22:00:00+00:00,London Westminster,no2,26.0,µg/m³
4659,London,GB,2019-05-05 21:00:00+00:00,London Westminster,no2,24.0,µg/m³
4660,London,GB,2019-05-05 20:00:00+00:00,London Westminster,no2,24.0,µg/m³
4661,London,GB,2019-05-05 19:00:00+00:00,London Westminster,no2,23.0,µg/m³
4662,London,GB,2019-05-05 18:00:00+00:00,London Westminster,no2,22.0,µg/m³
4663,London,GB,2019-05-05 17:00:00+00:00,London Westminster,no2,17.0,µg/m³
4664,London,GB,2019-05-05 16:00:00+00:00,London Westminster,no2,19.0,µg/m³
4665,London,GB,2019-05-05 15:00:00+00:00,London Westminster,no2,17.0,µg/m³
4666,London,GB,2019-05-05 14:00:00+00:00,London Westminster,no2,17.0,µg/m³
4667,London,GB,2019-05-05 13:00:00+00:00,London Westminster,no2,18.0,µg/m³
4668,London,GB,2019-05-05 12:00:00+00:00,London Westminster,no2,19.0,µg/m³
4669,London,GB,2019-05-05 11:00:00+00:00,London Westminster,no2,19.0,µg/m³
4670,London,GB,2019-05-05 10:00:00+00:00,London Westminster,no2,20.0,µg/m³
4671,London,GB,2019-05-05 09:00:00+00:00,London Westminster,no2,18.0,µg/m³
4672,London,GB,2019-05-05 08:00:00+00:00,London Westminster,no2,19.0,µg/m³
4673,London,GB,2019-05-05 07:00:00+00:00,London Westminster,no2,20.0,µg/m³
4674,London,GB,2019-05-05 06:00:00+00:00,London Westminster,no2,20.0,µg/m³
4675,London,GB,2019-05-05 05:00:00+00:00,London Westminster,no2,18.0,µg/m³
4676,London,GB,2019-05-05 04:00:00+00:00,London Westminster,no2,18.0,µg/m³
4677,London,GB,2019-05-05 03:00:00+00:00,London Westminster,no2,20.0,µg/m³
4678,London,GB,2019-05-05 02:00:00+00:00,London Westminster,no2,20.0,µg/m³
4679,London,GB,2019-05-05 01:00:00+00:00,London Westminster,no2,23.0,µg/m³
